customer_id,last_purchase_date,total_orders,total_spent,region,channel,preferred_discount,loyalty_score,recency_days,is_dormant
CUST0845,2025-06-05,3,508.68,South,Mobile,0.21117676787189515,0.45153092615412926,53,1
CUST0846,2025-07-20,4,101.08,East,Web,0.12273801691844577,0.744673238882473,8,1
CUST0847,2023-12-30,4,122.15,North,Mobile,0.16769105320232675,0.4004103186695177,576,1
CUST0848,2025-05-20,4,106.54,East,Mobile,0.3120844877815401,0.781671489888941,69,0
CUST0849,2025-04-29,3,173.49,North,Web,0.17741449438992235,0.39286860609425944,90,1
CUST0850,2025-07-22,5,140.07,South,Web,0.12360343629008774,0.4060534625426537,6,1
CUST0851,2025-03-12,5,209.9,South,Web,0.3573289934545239,0.6861562926191334,138,1
CUST0852,2025-07-05,2,257.81,West,Mobile,0.27099149518882754,0.8811604825587741,23,0
CUST0853,2024-12-12,6,447.69,East,Mobile,0.31365087697357574,0.6445440647119793,228,1
CUST0854,2025-07-06,3,251.46,South,Web,0.1911933840047888,0.5528428587535748,22,0
CUST0855,2025-07-07,4,192.09,East,InStore,0.12778597090103533,0.5154268956568141,21,0
CUST0856,2025-07-25,3,164.46,West,InStore,0.12482758503599861,0.7913596736783723,3,0
CUST0857,2025-05-26,6,551.0,North,InStore,0.4961432974953098,0.49532685575085295,63,0
CUST0858,2025-05-06,4,282.37,East,Mobile,0.33300072449634827,0.4420864741117036,83,1
CUST0859,2025-07-22,1,482.26,West,Mobile,0.04997569620285325,0.3450652210270344,6,1
CUST0860,2025-03-01,9,47.97,North,InStore,0.3216364231457022,0.5950732956731795,149,1
CUST0861,2025-05-29,7,144.68,East,InStore,0.05162240505215593,0.3253518507395715,60,0
CUST0862,2025-05-15,5,457.68,East,Web,0.14979248562757602,0.48016266023876375,74,1
CUST0863,2025-05-31,4,118.75,North,Web,0.4227521883611894,0.5528265663094591,58,1
CUST0864,2025-06-07,2,473.83,South,InStore,0.45717865863136736,0.38170596238665633,51,0
CUST0865,2025-05-07,4,75.77,North,InStore,0.4300092000967725,0.1383132950251209,82,1
CUST0866,2025-07-12,5,104.53,East,InStore,0.2771860971929094,0.5516788481176205,16,0
CUST0867,2025-07-08,4,189.76,West,Mobile,0.22655687637825295,0.42165485074017217,20,0
CUST0868,2025-01-12,6,121.29,South,Mobile,0.12285131058590026,0.6794212488247466,197,1
CUST0869,2024-10-09,3,120.92,North,InStore,0.39906801163401817,0.43228408034929133,292,1
CUST0870,2025-06-12,7,544.5,North,Mobile,0.3114005367214177,0.5933689927780375,46,0
CUST0871,2025-06-27,5,115.94,South,Mobile,0.264752949195795,0.32774829524266685,31,0
CUST0872,2025-04-16,6,361.37,West,Mobile,0.12949417349789638,0.6244043814085073,103,1
CUST0873,2025-06-06,7,421.11,West,InStore,0.1551511922403988,0.3335527142634296,52,0
CUST0874,2025-07-26,2,160.18,South,Web,0.12259379424004324,0.5784148925707322,2,1
CUST0875,2025-07-12,6,112.53,West,Mobile,0.31891653761036776,0.5266426536346762,16,0
CUST0876,2025-03-25,4,161.06,North,InStore,0.3057241900100563,0.15559546521705037,125,1
CUST0877,2025-04-12,6,705.88,North,Web,0.08568614632183275,0.9400039334507659,107,1
CUST0878,2025-07-26,3,661.1,East,InStore,0.16597157834006515,0.9980373246455848,2,0
CUST0879,2025-07-03,6,539.17,North,InStore,0.008508863908808562,0.5862222082819663,25,0
CUST0880,2025-07-02,8,746.66,West,Mobile,0.08885964191635648,0.5517404427356364,26,0
CUST0881,2025-04-08,3,371.0,South,InStore,0.26431459266438545,1.0,111,0
CUST0882,2025-07-27,7,174.19,North,Mobile,0.18876198596129856,0.5849424406141219,1,0
CUST0883,2025-07-18,15,452.27,West,Web,0.29362282053455324,0.6183851185489753,10,0
CUST0884,2025-02-18,7,581.24,West,Web,0.21058793751904548,0.09720809125483149,160,0
CUST0885,2025-07-09,6,150.82,South,Mobile,0.0468065505286413,0.5012068067989075,19,0
CUST0886,2025-04-14,3,615.52,West,Web,0.33330112199696954,0.7670926654717377,105,1
CUST0887,2025-07-01,2,206.84,East,Mobile,0.4724053419213387,0.24072075413917782,27,1
CUST0888,2025-07-18,5,112.64,South,Mobile,0.13671424101806995,0.454317720264556,10,0
CUST0889,2025-07-01,6,135.8,South,Web,0.10379441883995738,0.4283948491125342,27,0
CUST0890,2025-03-22,6,215.1,South,Web,0.4190303928692894,0.2470738590344917,128,1
CUST0891,2025-01-16,4,368.43,North,InStore,0.13549830828850407,0.7010538248300178,193,1
CUST0892,2025-02-01,1,234.43,West,Mobile,0.18895860803439063,0.6362509254308264,177,1
CUST0893,2025-06-08,6,359.87,West,Web,0.11109369322952628,0.6671642058854619,50,0
CUST0894,2025-04-09,8,922.37,West,Web,0.3143076044372308,0.7957967676639985,110,1
CUST0895,2025-07-06,2,34.08,North,Web,0.22503278823097594,0.5037342337010203,22,0
CUST0896,2025-06-24,2,315.96,North,InStore,0.1849495242658184,0.5758016589242363,34,0
CUST0897,2024-12-14,2,265.11,South,Web,0.13037489689551918,0.41810649707465924,226,1
CUST0898,2025-07-27,5,186.66,North,Web,0.47731057827946644,0.6266138931784389,1,1
CUST0899,2025-07-20,7,19.93,North,Mobile,0.04271550395440149,0.29952099347643335,8,0
CUST0900,2025-07-05,7,168.17,South,Web,0.13719031348853705,0.6755920556353128,23,0
CUST0901,2025-07-26,9,435.85,South,InStore,0.17292621561884558,0.8125220379769889,2,0
CUST0902,2025-07-08,4,334.25,North,Mobile,0.40882392903684583,0.7037798810990037,20,0
CUST0903,2025-05-02,7,475.12,North,Web,0.47586533236923634,0.5238083266040767,87,0
CUST0904,2025-06-04,5,242.1,West,Mobile,0.00385567447899704,0.26309101615696184,54,0
CUST0905,2024-12-17,7,26.23,West,InStore,0.47993366950532085,0.7703753066275727,223,1
CUST0906,2025-02-08,7,119.87,North,InStore,0.48099991808177184,0.36923057258879133,170,1
CUST0907,2025-06-17,3,63.33,East,InStore,0.455673276807642,0.6308166033660536,41,0
CUST0908,2025-06-28,5,574.5,North,Web,0.4598280874366112,0.7335908436943546,30,0
CUST0909,2025-06-11,5,35.77,West,Web,0.40130050285012947,0.3699537832329658,47,1
CUST0910,2025-04-30,5,357.42,South,InStore,0.15008063282122347,0.6668305381440867,89,0
CUST0911,2025-06-27,5,941.92,North,InStore,0.40066425319722215,0.40730640781028543,31,0
CUST0912,2025-04-22,8,29.81,East,Web,0.24454672487716023,0.05744903568644605,97,1
CUST0913,2025-06-06,2,130.12,East,Web,0.27025642019009805,0.8293036376181642,52,1
CUST0914,2025-05-09,6,345.67,East,InStore,0.011465808923173393,0.8795614986965807,80,0
CUST0915,2025-06-01,6,108.6,West,InStore,0.23757759646078547,0.5227977989580871,57,0
CUST0916,2025-06-24,6,65.56,North,Mobile,0.13543667430538803,0.35471252973179923,34,1
CUST0917,2024-10-05,1,122.99,South,Mobile,0.16870652669164854,0.4904934420669085,296,1
CUST0918,2025-03-06,10,196.58,South,Web,0.23772810347218587,0.4937608811073391,144,1
CUST0919,2025-07-13,5,203.86,North,InStore,0.3439497825789614,0.3780594803404054,15,0
CUST0920,2025-01-07,3,271.45,North,Web,0.037925073715545765,0.7719651247246782,202,1
CUST0921,2025-05-23,0,548.2,North,Mobile,0.302261496479483,0.4485760246375503,66,1
CUST0922,2024-12-16,7,110.69,North,Web,0.15018539810074688,0.5858388575635501,224,1
CUST0923,2025-02-18,4,540.43,South,Web,0.41356574168791826,0.21717629650428544,160,1
CUST0924,2025-06-03,6,990.65,East,Web,0.44702782051381307,0.27204172969452667,55,1
CUST0925,2025-07-26,4,287.99,East,Web,0.049820911799067,0.5875035130208625,2,0
CUST0926,2025-06-27,2,484.01,South,InStore,0.43737843481053545,0.6140315224438312,31,0
CUST0927,2025-05-11,4,567.49,West,InStore,0.27059640869529655,0.3406701648267423,78,0
CUST0928,2025-04-19,9,535.03,West,Web,0.0819251578274065,0.3518336658285356,100,1
CUST0929,2025-06-29,4,109.05,West,Mobile,0.0047348398407682235,0.3416518227053146,29,0
CUST0930,2025-07-13,5,616.04,North,InStore,0.3022609669328729,0.6629134181615959,15,0
CUST0931,2025-01-29,8,22.66,West,Web,0.26602826468834884,0.2756191645540691,180,1
CUST0932,2024-06-07,2,288.84,West,InStore,0.35783578275718453,0.5672688938526494,416,1
CUST0933,2025-05-15,2,184.93,North,Web,0.2533903514695965,0.523869472361749,74,1
CUST0934,2025-07-10,5,542.64,South,InStore,0.011121554620238228,0.2034262705652944,18,0
CUST0935,2025-06-27,4,209.39,West,InStore,0.21632001128622713,0.46795875576095314,31,0
CUST0936,2025-07-27,8,649.56,South,Web,0.4205608030697152,0.6581237447185704,1,0
CUST0937,2024-11-25,6,294.82,East,InStore,0.19130912281342416,0.0,245,1
CUST0938,2025-07-16,9,339.9,South,InStore,0.13110170280915306,0.620702047895031,12,0
CUST0939,2025-05-04,7,229.84,North,Web,0.1455768924766067,0.3629242290354511,85,0
CUST0940,2025-06-26,2,105.8,South,Web,0.052643733854977504,0.7210998946123449,32,0
CUST0941,2025-05-09,8,117.7,South,Web,0.19182184908227423,0.6869365337003764,80,1
CUST0942,2025-04-14,3,29.9,West,Web,0.38930855043452034,0.2910267298988433,105,1
CUST0943,2025-02-01,5,106.16,South,Mobile,0.030054448570906334,0.38014039536990807,177,1
CUST0944,2025-07-05,4,230.93,North,InStore,0.45836403924525093,0.38172083784423605,23,0
CUST0945,2025-07-27,5,304.26,North,Web,0.22546026522868745,0.5927703398551977,1,1
CUST0946,2025-07-14,4,239.46,East,Web,0.328546762730555,0.7500510499014288,14,1
CUST0947,2024-12-10,8,518.99,South,Mobile,0.18660881361014464,0.10926299308181275,230,1
CUST0948,2025-01-02,0,94.52,North,InStore,0.13337910847113493,0.07330471419058487,207,1
CUST0949,2025-04-29,7,194.72,East,Mobile,0.047192664491171044,0.809398338175592,90,0
CUST0950,2025-04-28,4,72.53,West,Web,0.2357709297122222,0.8902962147524058,91,1
CUST0951,2025-04-10,5,148.08,West,InStore,0.20943852489302872,0.6251509723807289,109,1
CUST0952,2025-07-09,2,31.67,North,InStore,0.2861605316185082,0.37969298231012033,19,0
CUST0953,2024-11-25,3,424.74,West,InStore,0.2009371951499478,0.217781999309613,245,1
CUST0954,2025-06-04,3,58.65,East,InStore,0.2238457865724749,0.3483051935749589,54,0
CUST0955,2025-06-10,1,132.26,West,Web,0.39410376782881384,0.5760341113933845,48,1
CUST0956,2025-05-16,3,148.98,South,Mobile,0.06344170746865185,0.4566968575132964,73,0
CUST0957,2025-07-24,4,166.25,East,InStore,0.20386860111577748,0.48557957851898187,4,0
CUST0958,2025-07-10,4,174.15,South,Mobile,0.06978225859496123,0.41550698666621033,18,1
CUST0959,2025-03-17,7,471.31,South,Mobile,0.46865701872169746,0.23064651966599226,133,1
CUST0960,2025-07-20,9,281.32,South,Mobile,0.41444557078590166,0.6714662314147392,8,1
CUST0961,2025-04-27,1,183.66,West,InStore,0.423486017699856,0.3605455100648821,92,0
CUST0962,2025-06-30,3,1115.69,South,Web,0.06855800971929271,0.15854341558049007,28,0
CUST0963,2025-06-09,5,343.98,East,InStore,0.43766517695016494,0.3300801310077846,49,0
CUST0964,2025-06-24,1,221.95,East,Mobile,0.07159633953408995,0.5317548115689014,34,0
CUST0965,2025-06-15,3,1106.94,North,Mobile,0.2329908540644517,0.6043226694786938,43,0
CUST0966,2025-03-24,5,231.67,East,Mobile,0.05002782536099165,0.6422777230935426,126,0
CUST0967,2025-06-23,7,163.73,South,Mobile,0.46505804191859024,0.5812193152461606,35,1
CUST0968,2025-05-06,4,267.12,North,Web,0.49187966853342885,0.5989149606944191,83,1
CUST0969,2025-05-25,6,89.92,East,InStore,0.2116359343479361,0.13150478450791664,64,1
CUST0970,2025-04-11,4,28.16,South,Mobile,0.47465848823606976,0.17480915915331868,108,1
CUST0971,2024-10-25,3,47.5,North,Web,0.04641754788193303,0.36614800027435435,276,1
CUST0972,2025-03-19,5,361.18,East,Web,0.45532644819130713,0.43460762962261346,131,1
CUST0973,2025-07-04,4,65.92,North,InStore,0.17218196947658643,0.556200905337063,24,1
CUST0974,2025-07-25,4,336.33,West,Mobile,0.33387157968490355,0.44751850926973,3,0
CUST0975,2025-06-28,4,288.14,East,Web,0.17888122346827456,0.5933235584130374,30,0
CUST0976,2025-04-29,5,386.27,East,InStore,0.29945751745557597,0.7209327922030045,90,0
CUST0977,2025-07-23,4,316.85,North,InStore,0.11462809464511114,0.47769088808494337,5,0
CUST0978,2025-05-21,8,145.57,North,Web,0.312514681131741,0.25970892841411664,68,1
CUST0979,2025-04-29,3,1168.47,North,Web,0.2545293708565952,0.36383892933956885,90,0
CUST0980,2025-06-18,5,145.44,South,Mobile,0.18114998925958092,0.6822874467172585,40,0
CUST0981,2025-03-03,4,168.58,West,InStore,0.2195956038859576,0.4553866551847923,147,1
CUST0982,2025-07-17,3,152.38,South,InStore,0.24964223858037493,0.6987735253555787,11,0
CUST0983,2025-07-21,5,67.7,North,Mobile,0.20799008348144227,0.46654857535737343,7,0
CUST0984,2025-03-20,5,154.45,West,Mobile,0.034886330481189776,0.4722334613665607,130,0
CUST0985,2025-05-21,5,559.48,East,InStore,0.3937268986852865,0.3136938226872375,68,0
CUST0986,2025-04-03,2,109.53,North,InStore,0.33215848829137823,0.5862444624421664,116,1
CUST0987,2025-06-01,4,538.61,South,Mobile,0.34057406133069357,0.48961737098763947,57,1
CUST0988,2025-06-30,4,434.45,West,Web,0.02573686609534781,0.3061908044065003,28,0
CUST0989,2025-02-08,7,605.9,North,InStore,0.386406824694025,0.49661773775720064,170,1
CUST0990,2025-02-18,2,448.77,West,Web,0.3879626489646999,0.7636854152168611,160,0
CUST0991,2025-04-01,3,235.62,North,InStore,0.39730731845853057,0.41831717992338063,118,1
CUST0992,2025-06-27,4,103.76,South,InStore,0.3073234312503871,0.46951681458506844,31,0
CUST0993,2025-04-30,5,92.57,East,Web,0.2572424514980508,0.3611387606801062,89,1
CUST0994,2025-06-14,7,247.72,West,Mobile,0.43636209767086376,0.7179695489816543,44,0
CUST0995,2025-07-19,5,202.94,East,Mobile,0.2912273170410616,0.5064649763863354,9,0
CUST0996,2024-11-21,3,455.37,South,InStore,0.04640811495565794,0.45937805163750367,249,1
CUST0997,2025-07-14,2,483.94,South,Web,0.17424215446680136,0.3262664697058899,14,0
CUST0998,2024-10-01,5,518.02,North,Web,0.35657888071739113,0.9177468546284973,300,1
CUST0999,2025-05-30,7,205.5,East,Web,0.20553935494180914,0.532347184876968,59,0
CUST1000,2025-07-08,5,461.65,East,InStore,0.4001334987688578,0.439381130151499,20,1
CUST1001,2025-05-11,5,233.01,South,InStore,0.23362525031539733,0.3899938796132496,78,0
CUST1002,2025-01-03,7,166.4,East,Web,0.19264599499532853,0.1813948373351878,206,1
CUST1003,2025-03-19,7,481.6,West,Web,0.17467833804763067,0.4940696896802895,131,1
CUST1004,2025-02-14,10,474.59,South,Web,0.15747844132530275,0.7943637209218499,164,1
CUST1005,2025-04-12,4,72.89,East,Web,0.23966742359981386,0.4791320665915053,107,1
CUST1006,2025-04-02,4,447.05,West,InStore,0.29961287185802826,0.7891132712937758,117,0
CUST1007,2025-01-20,0,104.23,East,Mobile,0.46239759377808987,0.3426782829259384,189,1
CUST1008,2025-06-30,3,322.72,South,Mobile,0.365888069640591,0.544568517121196,28,0
CUST1009,2025-05-22,3,234.63,North,Mobile,0.10572422144571908,0.8115587336567862,67,0
CUST1010,2025-07-03,2,267.37,North,Mobile,0.22693350524330547,0.6719332984038718,25,0
CUST1011,2024-05-15,9,266.41,West,Mobile,0.15329803700484046,0.36941477867200856,439,1
CUST1012,2024-10-13,8,413.06,West,Mobile,0.12141760455339223,0.7599690028242272,288,1
CUST1013,2025-07-24,8,238.0,East,Web,0.3291252083092103,0.14817165121353998,4,0
CUST1014,2025-03-28,4,456.45,North,Web,0.05634013257573817,0.9684795334195326,122,0
CUST1015,2024-11-11,10,375.94,East,Mobile,0.01299142722615687,0.47280331857369257,259,1
CUST1016,2025-07-09,3,572.99,North,Mobile,0.20678592583525657,0.4203515682137864,19,0
CUST1017,2025-05-06,2,274.16,North,InStore,0.06868731777915849,0.6927964765276046,83,1
CUST1018,2024-11-23,2,80.72,East,InStore,0.25545515840644645,0.5648260020839398,247,1
CUST1019,2025-07-25,2,334.28,West,InStore,0.275025680633319,0.46306117204826097,3,0
CUST1020,2025-03-31,6,127.35,North,Mobile,0.08288193693373824,0.4874870846437924,119,1
CUST1021,2025-06-23,2,38.31,West,InStore,0.34833627296752395,0.35442436516103715,35,0
CUST1022,2024-11-12,9,242.59,West,InStore,0.05700516119395965,0.6646412146991978,258,1
CUST1023,2024-08-08,8,823.31,South,Mobile,0.308727316093963,0.3629231398343189,354,1
CUST1024,2024-10-13,4,229.55,West,Mobile,0.3226985157956173,0.4049535749223594,288,1
CUST1025,2025-05-25,4,420.07,North,Mobile,0.4047044070905456,0.3234683612780469,64,1
CUST1026,2025-01-11,3,226.76,East,Web,0.44343011385927195,0.5187920423791719,198,1
CUST1027,2025-01-23,9,581.24,North,Mobile,0.33511708129162016,0.21393755837016198,186,0
CUST1028,2025-06-20,10,667.37,South,InStore,0.31036974078759827,0.31399302231074944,38,0
CUST1029,2025-02-02,5,253.56,South,Mobile,0.33866565557320893,0.8504127460530099,176,1
CUST1030,2025-07-25,5,495.09,West,Web,0.26370615897881655,0.5134650279521877,3,0
CUST1031,2025-04-29,9,57.14,North,Web,0.30844314317141147,0.6267126215168783,90,1
CUST1032,2025-07-02,2,165.9,West,InStore,0.4529818713322789,0.8994241556837581,26,0
CUST1033,2025-07-16,5,406.85,East,Web,0.3471779716266701,0.2922306774827883,12,0
CUST1034,2025-07-20,5,149.09,West,InStore,0.15059987292581978,0.38772982250128135,8,1
CUST1035,2025-03-31,8,234.18,South,Web,0.3574969151641651,0.6503361764805425,119,1
CUST1036,2025-06-17,6,70.68,South,Web,0.0453015726124234,0.45367878303311937,41,0
CUST1037,2025-03-21,6,773.17,West,Mobile,0.2265385150486378,0.6074474210519404,129,1
CUST1038,2025-07-22,7,540.58,West,Web,0.1965237175793555,0.778785777341916,6,0
CUST1039,2025-06-21,5,127.94,West,Web,0.16717586477605467,0.6717716083871749,37,0
CUST1040,2025-05-12,5,81.07,East,Mobile,0.3116481072757806,0.5494974637928133,77,1
CUST1041,2025-02-22,7,405.62,South,Mobile,0.08457087136281333,0.6571303368592384,156,1
CUST1042,2025-06-20,4,146.29,South,Web,0.47099530137645107,0.5263955061404958,38,0
CUST1043,2025-04-21,4,170.64,South,Mobile,0.12874371016177866,0.5545170642908985,98,1
CUST1044,2024-12-23,6,121.5,East,Web,0.3467973743209939,0.6271355893797557,217,1
CUST1045,2025-04-24,6,305.24,West,Web,0.21884320811722735,0.6336815507208622,95,1
CUST1046,2025-07-02,4,253.39,West,Web,0.10231577423038773,0.6781373171587098,26,0
CUST1047,2025-07-26,3,196.72,South,Mobile,0.21194145412502324,0.546264052963629,2,1
CUST1048,2025-01-05,3,540.99,West,Mobile,0.18120964076497686,0.2769759056761507,204,1
CUST1049,2025-07-26,10,239.75,East,Web,0.3901587095434124,0.37323378545950603,2,0
CUST1050,2025-01-02,6,212.34,South,Mobile,0.329294453304141,0.5207821372613597,207,1
CUST1051,2025-05-14,6,252.91,South,InStore,0.4165780861539354,0.2461234605304748,75,1
CUST1052,2024-10-22,4,249.76,South,Mobile,0.020807990429749013,0.5271360624786611,279,1
CUST1053,2025-02-18,1,366.62,East,Mobile,0.41638472933835635,0.6519094343252593,160,1
CUST1054,2023-11-18,5,261.75,South,Mobile,0.20585556762962953,0.7832009783304841,618,1
CUST1055,2025-06-15,7,63.8,North,InStore,0.12926956186191663,0.5436699127936191,43,1
CUST1056,2025-03-05,4,104.55,East,Web,0.10195539040997681,0.7207798872405385,145,1
CUST1057,2025-06-07,3,246.95,East,Web,0.1733193516186599,0.5156964696187811,51,0
CUST1058,2025-05-24,5,34.96,North,InStore,0.17310996296400993,0.2401515186136589,65,1
CUST1059,2025-04-21,7,166.47,North,Mobile,0.0712647109954373,0.5770870022696734,98,0
CUST1060,2025-01-03,9,343.65,South,Mobile,0.2997153128588441,0.3664879895089517,206,1
CUST1061,2024-06-09,2,334.29,East,Mobile,0.04131069916443475,0.2508789052306569,414,1
CUST1062,2025-03-04,6,337.06,East,InStore,0.250084891005087,0.5177006412515468,146,1
CUST1063,2025-06-04,2,526.51,North,Mobile,0.1958317758813483,0.5659011396722387,54,0
CUST1064,2025-06-04,3,263.61,North,InStore,0.4075978482135552,0.04412885611070183,54,0
CUST1065,2025-03-17,5,175.11,West,Mobile,0.11012038763796722,0.44411120563765394,133,1
CUST1066,2025-07-01,3,128.63,North,Web,0.28003159804147276,0.42688797443404086,27,0
CUST1067,2025-07-17,4,207.05,North,Mobile,0.05907023182299448,0.6406409907455762,11,1
CUST1068,2025-06-15,5,499.76,South,InStore,0.3584529569522829,0.2760355160735892,43,1
CUST1069,2025-06-25,4,197.55,West,Web,0.16248085185521183,0.4827449953743702,33,0
CUST1070,2025-06-23,5,240.84,West,Web,0.4795239951528974,0.68434232557617,35,1
CUST1071,2025-07-02,2,744.12,North,Web,0.4534628854456266,0.4413661314076341,26,0
CUST1072,2025-07-24,4,183.53,East,InStore,0.2393300163576328,0.8746366141400491,4,0
CUST1073,2025-07-27,5,262.21,North,Mobile,0.39465410305917614,0.35117736732693505,1,1
CUST1074,2024-05-15,6,106.58,West,Mobile,0.037111571124119946,0.49382884350313183,439,1
CUST1075,2025-06-03,10,99.87,South,InStore,0.39115851735953727,0.3913873511434421,55,1
CUST1076,2025-06-10,5,159.1,East,Mobile,0.22380161749026112,0.5194657555338116,48,1
CUST1077,2025-04-06,6,627.77,North,InStore,0.0473135962232622,0.4458347052646402,113,1
CUST1078,2025-07-04,7,392.96,West,Mobile,0.1391719556100462,0.6149932070425975,24,0
CUST1079,2024-10-02,4,284.15,South,Web,0.14967885625282373,0.5595709132595582,299,1
CUST1080,2025-02-24,7,190.43,East,Web,0.358362638070694,0.20438205580064933,154,1
CUST1081,2025-07-19,6,23.68,West,InStore,0.393259650549281,0.5174453253232677,9,0
CUST1082,2025-06-04,2,75.43,South,InStore,0.2666640625485363,0.5496974812917644,54,1
CUST1083,2024-12-29,3,161.54,North,InStore,0.1653808685073082,0.7040430537711853,211,1
CUST1084,2024-10-12,4,504.43,East,Web,0.2037248699624728,0.45566388303876637,289,1
CUST1085,2025-05-27,4,91.96,East,Mobile,0.3124784314096173,0.6437615835645315,62,1
CUST1086,2025-04-24,5,311.27,East,InStore,0.3157482287991694,0.4638154813865951,95,1
CUST1087,2025-07-10,7,373.36,South,InStore,0.09054642602377516,1.0,18,0
CUST1088,2024-04-12,3,301.37,West,Web,0.25029020366363447,0.591229149771413,472,1
CUST1089,2025-07-02,3,1079.3,West,Web,0.2836785213567181,0.5032687410963133,26,0
CUST1090,2024-10-15,6,222.34,East,InStore,0.3747843944104837,0.787548858825879,286,1
CUST1091,2025-04-15,3,136.56,North,Web,0.2335588541508798,0.5689220589498867,104,1
CUST1092,2025-04-26,9,142.96,West,Web,0.4683220488545282,0.3583709039636981,93,0
CUST1093,2025-05-18,7,876.07,West,Mobile,0.3328032237959964,0.3869479022503045,71,0
CUST1094,2025-07-02,5,79.48,West,Mobile,0.3610709317338842,0.813529180937497,26,1
CUST1095,2025-07-09,6,417.95,North,InStore,0.29320767968238176,0.34064228132148944,19,0
CUST1096,2025-07-04,6,138.54,West,Web,0.42272477274496273,0.6196393966024698,24,1
CUST1097,2025-07-08,3,182.98,South,Mobile,0.17978916788468263,0.25449743674834047,20,0
CUST1098,2025-02-27,8,78.99,South,Mobile,0.016017566769868263,0.2928940746852,151,0
CUST1099,2025-06-15,10,429.08,East,InStore,0.05726296360637667,0.4888863958722015,43,1
CUST1100,2025-07-23,6,7.32,West,Web,0.2141886178642619,0.16219927544152363,5,0
CUST1101,2024-08-15,7,615.51,North,Web,0.19617887722566069,0.3882294646810943,347,1
CUST1102,2024-12-25,2,43.95,West,InStore,0.22353416954951016,0.8690343097018988,215,1
CUST1103,2024-11-08,5,96.43,East,InStore,0.26947073200244276,0.6169275450617666,262,1
CUST1104,2024-02-16,8,114.23,South,Mobile,0.20392170333863352,0.5287707536131822,528,1
CUST1105,2025-07-09,6,472.03,North,Mobile,0.02312352039164134,0.5809206075782628,19,0
CUST1106,2025-06-08,2,557.63,East,InStore,0.39985854763203715,0.541571640431503,50,0
CUST1107,2025-03-09,3,482.63,West,InStore,0.46736013141336524,0.3279859009411882,141,1
CUST1108,2025-03-31,10,168.26,West,InStore,0.289514007756601,0.44451664208893116,119,1
CUST1109,2025-07-12,3,855.16,North,Web,0.23398494995363173,0.8197100415476227,16,1
CUST1110,2025-02-09,4,373.9,North,Web,0.057013332258438354,0.1920905003324052,169,1
CUST1111,2025-07-03,9,343.53,West,Mobile,0.46160575428087625,0.8408041810186306,25,1
CUST1112,2025-07-03,2,477.1,South,Mobile,0.18083281579417926,0.4161555378044772,25,0
CUST1113,2025-05-13,5,191.21,East,InStore,0.3877016361485808,0.3864670621104889,76,0
CUST1114,2025-04-30,1,444.09,South,InStore,0.09668819290670627,0.8586750973458162,89,1
CUST1115,2025-05-03,5,298.62,West,InStore,0.4544833539497473,0.5217961043280908,86,1
CUST1116,2025-07-19,9,651.89,West,Mobile,0.35600260528046784,0.955909026437463,9,0
CUST1117,2024-12-31,2,58.31,North,Mobile,0.1566837662850119,0.8270150778719874,209,1
CUST1118,2025-06-28,5,193.43,South,Mobile,0.3792463186436749,0.2228178623075886,30,1
CUST1119,2025-07-15,6,61.23,West,InStore,0.1521421415228863,0.4204339189705652,13,0
CUST1120,2024-12-21,7,774.08,South,Mobile,0.10736732599918886,0.2864710595128953,219,1
CUST1121,2024-09-20,3,400.06,East,Mobile,0.403844134387767,0.4026327222735769,311,1
CUST1122,2025-01-11,7,359.99,West,Web,0.46497273715934995,0.7324205564709095,198,0
CUST1123,2025-02-13,7,317.65,East,Web,0.02593750330107203,0.7580834172609505,165,1
CUST1124,2025-04-13,6,352.48,West,InStore,0.04351735349127689,0.3791575421752227,106,1
CUST1125,2025-05-09,4,267.33,West,Web,0.4431102141850595,0.5656277998426416,80,0
CUST1126,2025-07-19,10,742.99,East,Mobile,0.47362122903098824,0.778893280381981,9,0
CUST1127,2025-06-06,6,574.26,North,Mobile,0.3531375172886043,0.33214499672408354,52,1
CUST1128,2025-06-12,8,126.91,North,Web,0.21526696680981117,0.6279029738232934,46,0
CUST1129,2025-06-28,3,220.72,West,Web,0.25867202514447796,0.7254217517349626,30,0
CUST1130,2025-03-22,6,28.08,East,Web,0.18549568893533736,0.8116044161211643,128,1
CUST1131,2025-05-21,9,435.45,North,Mobile,0.47192385774959494,0.4944718192317339,68,0
CUST1132,2025-07-20,3,300.58,West,Mobile,0.3407479916881195,0.11179026540384951,8,0
CUST1133,2025-07-04,7,111.48,West,InStore,0.47400070148297363,0.6155396747560206,24,1
CUST1134,2025-04-05,4,207.08,North,Web,0.45199903013005815,0.7566744694410763,114,1
CUST1135,2025-07-21,3,139.15,East,InStore,0.34269583602565257,0.49053392157240633,7,0
CUST1136,2025-01-19,9,350.36,North,InStore,0.11697593755452762,0.5506467296500503,190,1
CUST1137,2025-05-21,4,115.37,West,Mobile,0.22465346111933454,0.2150198022081558,68,0
CUST1138,2025-05-24,4,293.99,South,Web,0.3369404341428901,0.7459299372841213,65,0
CUST1139,2025-04-30,3,219.66,East,InStore,0.23446789773511156,0.8600569322216309,89,0
CUST1140,2025-02-04,2,185.57,South,InStore,0.2212602121337197,0.2734119567466793,174,1
CUST1141,2025-06-16,3,474.54,South,Web,0.2115392356539617,0.4287533547955012,42,0
